,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Property_count,Suburb_indexed,Type_indexed,Region_name_indexed
2363,775000.0,13.1,3060.0,3.0,1.0,2.0,621.0,5070.0,29.0,0.0,1.0
2364,860000.0,4.4,3031.0,2.0,1.0,0.0,202.0,3593.0,92.0,0.0,1.0
2365,775000.0,6.4,3011.0,3.0,1.0,1.0,242.0,7570.0,32.0,0.0,2.0
2366,585000.0,6.4,3011.0,3.0,1.0,1.0,259.0,7570.0,32.0,2.0,2.0
2367,670000.0,13.0,3046.0,3.0,1.0,3.0,705.0,8870.0,11.0,0.0,1.0
2368,500000.0,6.2,3123.0,2.0,1.0,1.0,1324.0,6482.0,36.0,1.0,0.0
2369,725000.0,10.5,3081.0,3.0,2.0,1.0,665.0,2947.0,49.0,0.0,3.0
2370,1510000.0,7.8,3079.0,3.0,1.0,2.0,670.0,5549.0,39.0,0.0,3.0
2371,941000.0,12.8,3033.0,3.0,1.0,1.0,703.0,5629.0,21.0,0.0,2.0
2372,1291000.0,4.2,3031.0,3.0,1.0,1.0,416.0,5263.0,40.0,0.0,1.0
2373,955000.0,5.4,3101.0,2.0,1.0,1.0,2835.0,10331.0,14.0,2.0,0.0
2374,955000.0,5.6,3101.0,3.0,2.0,2.0,140.0,10331.0,14.0,1.0,0.0
2375,646000.0,9.2,3012.0,2.0,1.0,2.0,270.0,3873.0,38.0,0.0,2.0
2376,1048700.0,8.7,3032.0,3.0,2.0,2.0,452.0,4918.0,43.0,0.0,2.0
2377,1150000.0,21.5,3195.0,4.0,2.0,2.0,603.0,3650.0,170.0,0.0,4.0
2378,1750000.0,14.2,3149.0,4.0,2.0,2.0,570.0,13366.0,68.0,0.0,3.0
2379,707000.0,12.1,3163.0,2.0,1.0,1.0,646.0,4442.0,58.0,0.0,0.0
2380,792500.0,34.1,3805.0,4.0,2.0,2.0,846.0,9376.0,229.0,0.0,4.0
2381,810000.0,11.8,3204.0,2.0,1.0,1.0,210.0,3578.0,66.0,0.0,0.0
2382,880000.0,4.5,3181.0,3.0,1.0,0.0,249.0,7717.0,51.0,0.0,0.0
2383,920000.0,8.8,3072.0,3.0,1.0,1.0,396.0,14577.0,2.0,0.0,1.0
2384,850000.0,8.4,3072.0,3.0,1.0,2.0,485.0,14577.0,2.0,0.0,1.0
2385,1045000.0,8.8,3072.0,3.0,1.0,2.0,513.0,14577.0,2.0,0.0,1.0
2386,1017500.0,8.4,3072.0,3.0,1.0,2.0,592.0,14577.0,2.0,0.0,1.0
2387,1615000.0,8.8,3072.0,3.0,2.0,3.0,890.0,14577.0,2.0,0.0,1.0
2388,390000.0,11.2,3073.0,2.0,1.0,1.0,122.0,21650.0,0.0,1.0,1.0
2389,1400000.0,21.3,3135.0,3.0,2.0,4.0,941.0,4407.0,195.0,0.0,3.0
2390,965000.0,6.6,3011.0,3.0,1.0,1.0,283.0,2417.0,72.0,0.0,2.0
2391,920500.0,2.1,3205.0,2.0,1.0,0.0,114.0,5943.0,75.0,0.0,0.0
2392,1200000.0,3.3,3141.0,2.0,1.0,0.0,176.0,14887.0,44.0,0.0,0.0
2393,1361000.0,6.1,3182.0,3.0,1.0,0.0,246.0,13240.0,45.0,0.0,0.0
2394,680000.0,18.0,3037.0,3.0,2.0,2.0,666.0,4242.0,231.0,0.0,2.0
2395,746000.0,15.5,3038.0,3.0,2.0,2.0,649.0,5336.0,142.0,0.0,2.0
2396,1428888.0,6.5,3071.0,4.0,2.0,1.0,470.0,8870.0,27.0,0.0,1.0
2397,660000.0,14.9,3087.0,3.0,1.0,0.0,583.0,2329.0,82.0,0.0,1.0
2398,2440000.0,8.0,3016.0,4.0,3.0,3.0,500.0,6380.0,37.0,0.0,2.0
2399,660000.0,7.0,3013.0,4.0,1.0,2.0,360.0,6543.0,13.0,0.0,2.0
2400,1785000.0,7.0,3013.0,4.0,2.0,2.0,640.0,6543.0,13.0,0.0,2.0
2401,1200000.0,2.5,3067.0,3.0,2.0,1.0,113.0,4019.0,89.0,0.0,1.0
2402,1350000.0,2.5,3067.0,3.0,2.0,2.0,214.0,4019.0,89.0,0.0,1.0
2403,1026000.0,10.4,3042.0,0.0,3.0,2.0,534.0,3464.0,56.0,0.0,2.0
2404,2150000.0,3.3,3206.0,3.0,1.0,1.0,163.0,3280.0,61.0,0.0,0.0
2405,1425000.0,10.2,3147.0,4.0,1.0,2.0,778.0,2894.0,85.0,0.0,0.0
2406,800000.0,9.5,3034.0,5.0,2.0,3.0,577.0,4502.0,53.0,0.0,2.0
2407,1385000.0,9.7,3103.0,3.0,2.0,2.0,190.0,5682.0,31.0,2.0,0.0
2408,980000.0,9.2,3104.0,3.0,1.0,1.0,542.0,7809.0,7.0,0.0,0.0
2409,1900000.0,9.2,3104.0,4.0,2.0,4.0,587.0,7809.0,7.0,0.0,0.0
2410,867000.0,13.0,3204.0,3.0,2.0,1.0,578.0,6795.0,17.0,0.0,0.0
2411,1560000.0,13.0,3204.0,4.0,3.0,1.0,695.0,6795.0,17.0,0.0,0.0
2412,870000.0,13.9,3165.0,3.0,2.0,2.0,365.0,10969.0,1.0,1.0,0.0
2413,1070000.0,13.8,3165.0,3.0,1.0,3.0,585.0,10969.0,1.0,0.0,0.0
2414,710500.0,16.1,3088.0,2.0,1.0,1.0,598.0,1390.0,216.0,0.0,3.0
2415,2445000.0,11.2,3186.0,3.0,3.0,2.0,440.0,10579.0,12.0,0.0,0.0
2416,825000.0,5.2,3056.0,3.0,1.0,1.0,210.0,11918.0,4.0,0.0,1.0
2417,920000.0,5.2,3056.0,2.0,1.0,1.0,240.0,11918.0,4.0,0.0,1.0
2418,955000.0,5.9,3055.0,3.0,1.0,0.0,220.0,7082.0,46.0,0.0,1.0
2419,816000.0,8.4,3126.0,2.0,2.0,1.0,8140.0,3265.0,78.0,1.0,0.0
2420,588000.0,11.4,3163.0,2.0,1.0,1.0,133.0,7822.0,28.0,1.0,0.0
2421,1550000.0,11.4,3163.0,4.0,2.0,2.0,757.0,7822.0,28.0,0.0,0.0
2422,850000.0,17.5,3169.0,3.0,1.0,2.0,613.0,4734.0,197.0,0.0,4.0
2423,1200000.0,12.4,3108.0,4.0,2.0,1.0,650.0,9028.0,25.0,0.0,3.0
2424,990000.0,13.9,3108.0,2.0,1.0,1.0,746.0,9028.0,25.0,0.0,3.0
2425,900000.0,13.9,3108.0,4.0,3.0,2.0,385.0,9028.0,25.0,0.0,3.0
2426,871000.0,14.3,3109.0,3.0,2.0,2.0,195.0,10999.0,100.0,1.0,3.0
2427,724000.0,27.0,3196.0,2.0,1.0,2.0,224.0,2546.0,209.0,1.0,4.0
2428,834500.0,7.2,3185.0,2.0,1.0,2.0,538.0,4898.0,80.0,1.0,0.0
2429,842000.0,18.0,3095.0,3.0,1.0,1.0,960.0,6990.0,125.0,0.0,3.0
2430,1350000.0,1.6,3065.0,2.0,1.0,0.0,131.0,5825.0,105.0,0.0,1.0
2431,1110000.0,4.4,3031.0,3.0,1.0,1.0,272.0,3593.0,92.0,0.0,1.0
2432,780000.0,6.4,3011.0,3.0,1.0,2.0,323.0,7570.0,32.0,0.0,2.0
2433,680000.0,15.4,3131.0,2.0,1.0,1.0,189.0,4385.0,138.0,0.0,3.0
2434,634000.0,38.0,3199.0,3.0,1.0,1.0,586.0,17055.0,131.0,0.0,4.0
2435,3200000.0,7.3,3146.0,4.0,3.0,2.0,858.0,10412.0,8.0,0.0,0.0
2436,705000.0,13.0,3046.0,5.0,3.0,2.0,612.0,8870.0,11.0,0.0,1.0
2437,595000.0,11.2,3046.0,2.0,2.0,1.0,201.0,2606.0,60.0,2.0,1.0
2438,1140000.0,13.7,3188.0,3.0,2.0,2.0,224.0,5454.0,23.0,2.0,0.0
2439,392000.0,9.4,3081.0,3.0,1.0,2.0,372.0,2674.0,50.0,0.0,3.0
2440,518500.0,11.7,3033.0,3.0,1.0,1.0,165.0,5629.0,21.0,2.0,2.0
2441,707500.0,5.6,3101.0,2.0,1.0,1.0,124.0,10331.0,14.0,2.0,0.0
2442,420000.0,29.8,3338.0,3.0,2.0,2.0,599.0,4718.0,158.0,0.0,7.0
2443,890000.0,17.2,3132.0,2.0,2.0,1.0,370.0,6871.0,116.0,0.0,3.0
2444,2558000.0,14.2,3149.0,5.0,5.0,2.0,667.0,13366.0,68.0,0.0,3.0
2445,1016000.0,18.8,3170.0,5.0,2.0,2.0,873.0,7113.0,117.0,0.0,4.0
2446,875000.0,11.2,3042.0,4.0,3.0,1.0,321.0,2291.0,47.0,0.0,2.0
2447,845000.0,10.4,3042.0,3.0,1.0,1.0,345.0,2291.0,47.0,0.0,2.0
2448,560000.0,2.3,3051.0,2.0,1.0,1.0,2300.0,6821.0,95.0,1.0,1.0
2449,1570000.0,15.4,3131.0,4.0,2.0,1.0,746.0,4973.0,150.0,0.0,3.0
2450,1175000.0,15.4,3131.0,4.0,3.0,2.0,289.0,4973.0,150.0,2.0,3.0
2451,1060000.0,15.4,3131.0,5.0,3.0,2.0,766.0,4973.0,150.0,0.0,3.0
2452,592000.0,11.5,3046.0,2.0,1.0,2.0,577.0,2651.0,65.0,0.0,1.0
2453,925000.0,11.5,3046.0,3.0,1.0,4.0,815.0,2651.0,65.0,0.0,1.0
2454,1035000.0,14.0,3166.0,3.0,1.0,2.0,650.0,3224.0,88.0,0.0,0.0
2455,1403000.0,2.6,3052.0,3.0,2.0,2.0,2401.0,2309.0,134.0,1.0,1.0
2456,600000.0,9.9,3044.0,3.0,2.0,1.0,122.0,7485.0,9.0,2.0,1.0
2457,690000.0,14.7,3030.0,4.0,2.0,2.0,540.0,15542.0,186.0,0.0,2.0
2458,630000.0,8.8,3072.0,2.0,1.0,1.0,319.0,14577.0,2.0,0.0,1.0
2459,605000.0,8.8,3072.0,3.0,1.0,2.0,192.0,14577.0,2.0,1.0,1.0
2460,1045000.0,8.4,3072.0,3.0,1.0,2.0,520.0,14577.0,2.0,0.0,1.0
2461,700000.0,11.2,3073.0,3.0,1.0,1.0,621.0,21650.0,0.0,0.0,1.0
2462,652000.0,11.2,3073.0,2.0,2.0,2.0,254.0,21650.0,0.0,2.0,1.0
2463,780000.0,6.6,3011.0,2.0,1.0,1.0,176.0,2417.0,72.0,0.0,2.0
2464,850000.0,22.2,3172.0,4.0,2.0,2.0,584.0,4054.0,275.0,0.0,4.0
2465,487500.0,6.1,3182.0,2.0,1.0,2.0,1676.0,13240.0,45.0,1.0,0.0
2466,755000.0,31.7,3429.0,3.0,1.0,2.0,1011.0,14092.0,106.0,0.0,2.0
2467,475000.0,31.7,3429.0,3.0,1.0,4.0,754.0,14092.0,106.0,0.0,2.0
2468,1220000.0,13.8,3107.0,3.0,1.0,2.0,720.0,5420.0,34.0,0.0,3.0
2469,790000.0,14.5,3087.0,3.0,1.0,2.0,527.0,1442.0,206.0,0.0,1.0
2470,455000.0,14.7,3030.0,4.0,1.0,4.0,534.0,16166.0,79.0,0.0,2.0
2471,560000.0,16.5,3049.0,2.0,2.0,2.0,424.0,2474.0,178.0,0.0,1.0
2472,1860000.0,8.0,3016.0,4.0,2.0,0.0,199.0,6380.0,37.0,0.0,2.0
2473,1325000.0,5.1,3181.0,2.0,1.0,0.0,153.0,4380.0,111.0,0.0,0.0
2474,1045000.0,5.1,3181.0,2.0,1.0,2.0,118.0,4380.0,111.0,0.0,0.0
2475,951000.0,7.0,3013.0,2.0,1.0,3.0,486.0,6543.0,13.0,0.0,2.0
2476,970000.0,11.1,3025.0,4.0,1.0,2.0,708.0,5132.0,69.0,0.0,2.0
2477,680000.0,11.1,3025.0,3.0,1.0,3.0,551.0,5132.0,69.0,0.0,2.0
2478,1405000.0,11.1,3025.0,3.0,1.0,3.0,655.0,5132.0,69.0,0.0,2.0
2479,2220000.0,11.0,3147.0,4.0,3.0,2.0,480.0,3052.0,62.0,0.0,0.0
2480,1400000.0,13.0,3204.0,3.0,2.0,1.0,699.0,6795.0,17.0,0.0,0.0
2481,1096000.0,13.0,3204.0,3.0,2.0,2.0,292.0,6795.0,17.0,1.0,0.0
2482,1165000.0,13.9,3165.0,3.0,1.0,1.0,732.0,10969.0,1.0,0.0,0.0
2483,1620000.0,13.1,3128.0,4.0,2.0,2.0,697.0,4605.0,71.0,0.0,3.0
2484,585000.0,10.8,3019.0,3.0,2.0,2.0,631.0,3589.0,86.0,0.0,2.0
2485,2385000.0,10.5,3186.0,4.0,3.0,2.0,373.0,10579.0,12.0,0.0,0.0
2486,1320000.0,5.2,3056.0,4.0,2.0,1.0,281.0,11918.0,4.0,0.0,1.0
2487,1060000.0,11.8,3105.0,2.0,1.0,2.0,609.0,4480.0,54.0,0.0,3.0
2488,1300000.0,11.8,3105.0,4.0,1.0,2.0,717.0,4480.0,54.0,0.0,3.0
2489,1550000.0,9.0,3126.0,4.0,2.0,4.0,318.0,3265.0,78.0,2.0,0.0
2490,1501000.0,11.4,3163.0,3.0,2.0,1.0,598.0,7822.0,28.0,0.0,0.0
2491,1131000.0,7.8,3058.0,4.0,2.0,2.0,494.0,11204.0,6.0,0.0,1.0
2492,1130000.0,7.8,3058.0,2.0,1.0,2.0,520.0,11204.0,6.0,0.0,1.0
2493,700000.0,9.2,3058.0,3.0,1.0,2.0,626.0,3445.0,73.0,0.0,1.0
2494,735000.0,20.6,3064.0,4.0,2.0,2.0,771.0,15510.0,84.0,0.0,1.0
2495,607500.0,18.0,3037.0,3.0,2.0,2.0,528.0,2898.0,238.0,0.0,2.0
2496,1430000.0,12.4,3108.0,4.0,2.0,2.0,736.0,9028.0,25.0,0.0,3.0
2497,1175000.0,14.3,3109.0,4.0,2.0,2.0,723.0,10999.0,100.0,2.0,3.0
2498,2160000.0,8.5,3185.0,3.0,1.0,1.0,590.0,4898.0,80.0,0.0,0.0
2499,1600000.0,8.0,3040.0,4.0,3.0,1.0,519.0,9264.0,5.0,0.0,2.0
2500,800000.0,13.1,3060.0,4.0,2.0,4.0,625.0,5070.0,29.0,0.0,1.0
2501,1141000.0,3.5,3068.0,2.0,1.0,1.0,378.0,6244.0,48.0,0.0,1.0
2502,381000.0,3.6,3068.0,1.0,1.0,1.0,454.0,6244.0,48.0,1.0,1.0
2503,991000.0,5.1,3011.0,2.0,1.0,1.0,318.0,7570.0,32.0,0.0,2.0
2504,1155000.0,6.4,3011.0,3.0,1.0,3.0,585.0,7570.0,32.0,0.0,2.0
2505,700000.0,38.0,3199.0,3.0,1.0,2.0,593.0,17055.0,131.0,0.0,4.0
2506,645000.0,12.9,3043.0,3.0,1.0,1.0,556.0,3285.0,149.0,0.0,2.0
2507,1908000.0,7.3,3146.0,4.0,1.0,1.0,702.0,10412.0,8.0,0.0,0.0
2508,638000.0,13.0,3046.0,4.0,2.0,1.0,624.0,8870.0,11.0,0.0,1.0
2509,1700000.0,6.2,3123.0,2.0,1.0,1.0,223.0,6482.0,36.0,0.0,0.0
2510,600000.0,8.8,3081.0,3.0,1.0,2.0,481.0,2674.0,50.0,0.0,3.0
2511,677000.0,18.0,3037.0,4.0,2.0,2.0,661.0,5556.0,157.0,0.0,2.0
2512,645500.0,18.0,3037.0,3.0,2.0,2.0,719.0,5556.0,157.0,0.0,2.0
2513,710000.0,12.8,3033.0,3.0,2.0,1.0,320.0,5629.0,21.0,2.0,2.0
2514,1365000.0,4.2,3031.0,4.0,2.0,1.0,242.0,5263.0,40.0,0.0,1.0
2515,630000.0,5.4,3101.0,2.0,1.0,1.0,1037.0,10331.0,14.0,1.0,0.0
2516,2600000.0,5.6,3101.0,4.0,3.0,2.0,700.0,10331.0,14.0,0.0,0.0
2517,2258000.0,7.3,3102.0,4.0,1.0,2.0,836.0,2671.0,87.0,0.0,0.0
2518,1048000.0,9.2,3012.0,3.0,2.0,1.0,647.0,3873.0,38.0,0.0,2.0
2519,940000.0,8.7,3032.0,3.0,1.0,1.0,695.0,4918.0,43.0,0.0,2.0
2520,375000.0,29.8,3338.0,3.0,1.0,2.0,584.0,4718.0,158.0,0.0,7.0
2521,850000.0,6.9,3039.0,3.0,2.0,1.0,271.0,6232.0,18.0,0.0,2.0
2522,1224000.0,14.6,3189.0,3.0,1.0,3.0,834.0,2555.0,59.0,0.0,0.0
2523,1480000.0,14.2,3149.0,4.0,2.0,2.0,695.0,13366.0,68.0,0.0,3.0
2524,1200000.0,8.4,3015.0,3.0,1.0,0.0,484.0,5498.0,16.0,0.0,2.0
2525,1820000.0,8.4,3015.0,5.0,2.0,7.0,760.0,5498.0,16.0,0.0,2.0
2526,2161000.0,2.3,3051.0,3.0,2.0,1.0,230.0,6821.0,95.0,0.0,1.0
2527,665000.0,5.5,3070.0,2.0,1.0,1.0,120.0,11364.0,10.0,1.0,1.0
2528,1256000.0,11.8,3204.0,3.0,2.0,2.0,378.0,3578.0,66.0,0.0,0.0
2529,1160000.0,8.5,3044.0,3.0,2.0,2.0,480.0,7485.0,9.0,0.0,1.0
2530,2450000.0,3.5,3207.0,4.0,3.0,2.0,210.0,8648.0,33.0,0.0,0.0
2531,2160000.0,3.8,3207.0,3.0,3.0,2.0,232.0,8648.0,33.0,0.0,0.0
2532,890000.0,8.8,3072.0,3.0,1.0,2.0,454.0,14577.0,2.0,0.0,1.0
2533,767000.0,11.2,3073.0,3.0,1.0,2.0,561.0,21650.0,0.0,0.0,1.0
2534,890000.0,11.2,3073.0,3.0,2.0,2.0,634.0,21650.0,0.0,0.0,1.0
2535,620000.0,11.2,3073.0,3.0,1.0,2.0,762.0,21650.0,0.0,0.0,1.0
2536,870000.0,2.6,3121.0,2.0,1.0,1.0,100.0,14949.0,3.0,0.0,1.0
2537,807500.0,1.9,3205.0,1.0,1.0,0.0,74.0,5943.0,75.0,0.0,0.0
2538,580000.0,31.7,3429.0,4.0,2.0,2.0,613.0,14092.0,106.0,0.0,2.0
2539,695000.0,12.6,3020.0,3.0,1.0,1.0,616.0,3755.0,26.0,0.0,2.0
2540,650000.0,10.5,3020.0,3.0,1.0,2.0,691.0,6763.0,41.0,0.0,2.0
2541,657000.0,13.5,3020.0,4.0,2.0,4.0,651.0,6763.0,41.0,0.0,2.0
2542,2225000.0,10.2,3127.0,3.0,1.0,2.0,829.0,5457.0,20.0,0.0,0.0
2543,505000.0,18.4,3029.0,4.0,2.0,2.0,498.0,10160.0,205.0,0.0,2.0
2544,910000.0,15.5,3106.0,4.0,2.0,2.0,520.0,6202.0,154.0,0.0,3.0
2545,1181000.0,13.8,3107.0,4.0,2.0,2.0,805.0,5420.0,34.0,0.0,3.0
2546,460000.0,15.3,3074.0,3.0,1.0,1.0,340.0,7955.0,119.0,1.0,1.0
2547,1325000.0,8.2,3012.0,4.0,2.0,4.0,525.0,5058.0,35.0,0.0,2.0
2548,1330000.0,8.0,3016.0,4.0,3.0,2.0,217.0,6380.0,37.0,0.0,2.0
2549,985500.0,7.0,3013.0,4.0,1.0,5.0,445.0,6543.0,13.0,0.0,2.0
2550,185000.0,13.9,3020.0,1.0,1.0,1.0,2347.0,2185.0,101.0,1.0,2.0
2551,1377000.0,5.9,3032.0,3.0,1.0,1.0,417.0,6567.0,24.0,0.0,2.0
2552,1900000.0,9.7,3103.0,4.0,2.0,1.0,665.0,5682.0,31.0,0.0,0.0
2553,650000.0,13.0,3204.0,2.0,1.0,1.0,116.0,6795.0,17.0,1.0,0.0
2554,550000.0,10.8,3019.0,4.0,2.0,1.0,288.0,3589.0,86.0,0.0,2.0
2555,460000.0,5.2,3056.0,2.0,1.0,1.0,69.0,11918.0,4.0,1.0,1.0
2556,1105000.0,4.0,3057.0,2.0,1.0,2.0,173.0,5533.0,63.0,0.0,1.0
2557,1325000.0,5.2,3055.0,4.0,1.0,0.0,465.0,7082.0,46.0,0.0,1.0
2558,833000.0,11.8,3105.0,2.0,1.0,0.0,359.0,4480.0,54.0,0.0,3.0
2559,655000.0,14.8,3023.0,3.0,2.0,2.0,419.0,1686.0,269.0,0.0,2.0
2560,445000.0,14.5,3061.0,3.0,1.0,2.0,534.0,1889.0,256.0,0.0,1.0
2561,763000.0,7.8,3058.0,3.0,2.0,1.0,107.0,11204.0,6.0,0.0,1.0
2562,1331000.0,7.8,3058.0,3.0,2.0,2.0,394.0,11204.0,6.0,0.0,1.0
2563,910000.0,1.6,3066.0,3.0,1.0,1.0,171.0,4553.0,103.0,2.0,1.0
2564,1468000.0,13.9,3108.0,4.0,2.0,2.0,806.0,9028.0,25.0,0.0,3.0
2565,1380000.0,7.2,3184.0,3.0,1.0,2.0,1730.0,8989.0,57.0,0.0,0.0
2566,1965000.0,8.0,3040.0,4.0,2.0,4.0,704.0,9264.0,5.0,0.0,2.0
2567,820000.0,9.8,3040.0,3.0,1.0,2.0,473.0,588.0,126.0,0.0,2.0
2568,783000.0,12.4,3060.0,3.0,2.0,1.0,603.0,5070.0,29.0,0.0,1.0
2569,2555000.0,3.5,3068.0,3.0,1.0,1.0,340.0,6244.0,48.0,0.0,1.0
2570,1270000.0,6.4,3011.0,3.0,1.0,1.0,452.0,7570.0,32.0,0.0,2.0
2571,665000.0,38.0,3199.0,3.0,1.0,1.0,642.0,7566.0,167.0,0.0,4.0
2572,2085000.0,9.2,3146.0,3.0,1.0,2.0,715.0,10412.0,8.0,0.0,0.0
2573,565000.0,11.2,3046.0,2.0,1.0,2.0,193.0,8870.0,11.0,1.0,1.0
2574,1325000.0,13.8,3188.0,3.0,1.0,2.0,400.0,5454.0,23.0,0.0,0.0
2575,956000.0,4.6,3122.0,3.0,2.0,2.0,189.0,11308.0,22.0,1.0,0.0
2576,720000.0,8.8,3081.0,3.0,1.0,1.0,146.0,2947.0,49.0,1.0,3.0
2577,610000.0,7.9,3079.0,2.0,1.0,1.0,277.0,5549.0,39.0,2.0,3.0
2578,480000.0,12.8,3033.0,3.0,2.0,1.0,184.0,5629.0,21.0,2.0,2.0
2579,583000.0,12.8,3033.0,3.0,1.0,1.0,412.0,5629.0,21.0,0.0,2.0
2580,600000.0,12.8,3033.0,3.0,1.0,1.0,565.0,5629.0,21.0,0.0,2.0
2581,570000.0,12.8,3033.0,3.0,1.0,2.0,542.0,5629.0,21.0,0.0,2.0
2582,1185000.0,8.4,3015.0,3.0,1.0,2.0,771.0,5498.0,16.0,0.0,2.0
2583,617500.0,11.2,3042.0,2.0,1.0,1.0,237.0,2291.0,47.0,2.0,2.0
2584,1750000.0,5.5,3070.0,5.0,2.0,0.0,406.0,11364.0,10.0,0.0,1.0
2585,875000.0,14.7,3167.0,3.0,2.0,1.0,258.0,3692.0,74.0,0.0,4.0
2586,973000.0,11.8,3204.0,3.0,2.0,2.0,379.0,3578.0,66.0,1.0,0.0
2587,1177000.0,11.8,3204.0,2.0,1.0,2.0,452.0,3578.0,66.0,0.0,0.0
2588,672000.0,21.5,3195.0,2.0,1.0,1.0,158.0,5087.0,133.0,1.0,4.0
2589,820000.0,21.5,3195.0,3.0,2.0,2.0,445.0,5087.0,133.0,0.0,4.0
2590,800000.0,9.9,3044.0,3.0,1.0,0.0,793.0,7485.0,9.0,0.0,1.0
2591,960000.0,9.9,3044.0,3.0,2.0,2.0,501.0,7485.0,9.0,0.0,1.0
2592,1080000.0,3.8,3207.0,2.0,1.0,0.0,105.0,8648.0,33.0,0.0,0.0
2593,850000.0,8.8,3072.0,2.0,1.0,1.0,356.0,14577.0,2.0,0.0,1.0
2594,850000.0,8.8,3072.0,2.0,1.0,1.0,669.0,14577.0,2.0,0.0,1.0
2595,798000.0,8.8,3072.0,3.0,2.0,2.0,212.0,14577.0,2.0,1.0,1.0
2596,837000.0,8.8,3072.0,2.0,1.0,3.0,581.0,14577.0,2.0,0.0,1.0
2597,855000.0,12.0,3073.0,3.0,1.0,2.0,464.0,21650.0,0.0,0.0,1.0
2598,810000.0,11.2,3073.0,3.0,2.0,3.0,486.0,21650.0,0.0,0.0,1.0
2599,890500.0,2.4,3121.0,2.0,2.0,2.0,180.0,14949.0,3.0,1.0,1.0
2600,890500.0,2.4,3121.0,2.0,2.0,2.0,180.0,14949.0,3.0,1.0,1.0
2601,1000000.0,11.4,3084.0,3.0,1.0,1.0,826.0,3540.0,67.0,0.0,3.0
2602,1355000.0,1.9,3205.0,2.0,1.0,0.0,109.0,5943.0,75.0,0.0,0.0
2603,1455000.0,3.3,3141.0,2.0,1.0,0.0,225.0,14887.0,44.0,0.0,0.0
2604,1700000.0,3.3,3141.0,2.0,2.0,1.0,181.0,14887.0,44.0,0.0,0.0
2605,2285000.0,3.3,3141.0,3.0,2.0,2.0,221.0,14887.0,44.0,0.0,0.0
2606,917000.0,20.8,3171.0,6.0,2.0,2.0,869.0,7412.0,213.0,0.0,4.0
2607,1000000.0,9.7,3041.0,3.0,1.0,2.0,697.0,3284.0,64.0,0.0,2.0
2608,2300000.0,15.5,3106.0,5.0,3.0,3.0,4001.0,6202.0,154.0,0.0,3.0
2609,600500.0,15.3,3074.0,3.0,1.0,1.0,552.0,7955.0,119.0,0.0,1.0
2610,750000.0,17.2,3133.0,3.0,2.0,1.0,302.0,4280.0,188.0,1.0,3.0
2611,1140000.0,13.8,3084.0,4.0,2.0,4.0,863.0,2698.0,97.0,0.0,3.0
2612,1330000.0,9.1,3040.0,4.0,2.0,2.0,273.0,1543.0,102.0,0.0,2.0
2613,2850000.0,3.3,3206.0,3.0,2.0,0.0,211.0,3280.0,61.0,0.0,0.0
2614,634000.0,10.5,3034.0,4.0,2.0,1.0,582.0,4502.0,53.0,0.0,2.0
2615,2810000.0,9.7,3103.0,5.0,3.0,4.0,1468.0,5682.0,31.0,0.0,0.0
2616,1185000.0,13.9,3165.0,3.0,1.0,2.0,618.0,10969.0,1.0,0.0,0.0
2617,826000.0,10.8,3019.0,2.0,1.0,2.0,667.0,3589.0,86.0,0.0,2.0
2618,1330000.0,4.0,3057.0,3.0,2.0,1.0,161.0,5533.0,63.0,0.0,1.0
2619,2030000.0,7.8,3124.0,4.0,2.0,2.0,686.0,8920.0,19.0,0.0,0.0
2620,1385000.0,9.0,3126.0,2.0,1.0,1.0,444.0,3265.0,78.0,0.0,0.0
2621,1417000.0,3.4,3068.0,2.0,1.0,0.0,197.0,2954.0,83.0,0.0,1.0
2622,415000.0,1.6,3066.0,1.0,1.0,1.0,3701.0,4553.0,103.0,1.0,1.0
2623,1900000.0,2.5,3121.0,3.0,2.0,2.0,263.0,1123.0,159.0,0.0,1.0
2624,1360000.0,12.4,3108.0,3.0,1.0,2.0,647.0,9028.0,25.0,0.0,3.0
2625,1330000.0,14.3,3109.0,5.0,3.0,3.0,751.0,10999.0,100.0,0.0,3.0
2626,528000.0,19.6,3076.0,3.0,2.0,1.0,525.0,10926.0,76.0,0.0,1.0
2627,740000.0,8.0,3040.0,2.0,1.0,1.0,250.0,9264.0,5.0,1.0,2.0
2628,1320000.0,5.1,3011.0,3.0,2.0,0.0,495.0,7570.0,32.0,0.0,2.0
2629,1290000.0,6.4,3011.0,3.0,1.0,2.0,411.0,7570.0,32.0,0.0,2.0
2630,1700000.0,9.2,3146.0,3.0,2.0,2.0,625.0,10412.0,8.0,0.0,0.0
2631,460000.0,13.0,3046.0,3.0,1.0,1.0,325.0,8870.0,11.0,2.0,1.0
2632,555000.0,18.4,3029.0,3.0,2.0,4.0,615.0,13830.0,104.0,0.0,2.0
2633,1875000.0,9.0,3079.0,4.0,3.0,2.0,583.0,1554.0,139.0,0.0,3.0
2634,1155000.0,7.8,3012.0,2.0,2.0,2.0,269.0,1808.0,115.0,0.0,2.0
2635,510000.0,9.2,3012.0,2.0,1.0,2.0,118.0,3873.0,38.0,2.0,2.0
2636,1120000.0,11.2,3145.0,3.0,2.0,2.0,181.0,8801.0,30.0,2.0,0.0
2637,2200000.0,11.2,3145.0,4.0,2.0,2.0,541.0,8801.0,30.0,0.0,0.0
